artist;name
https://data.rkd.nl/artists/431957;Howard, Thomas (14th Earl of Arundel - 4th Earl of Surrey and first Earl of Norfolk)
https://data.rkd.nl/artists/432035;Hoogendijk, Pieter (kunsthandel)
https://data.rkd.nl/artists/432327;Neal, Elisabeth
https://data.rkd.nl/artists/43233;Caescoper, C.
https://data.rkd.nl/artists/43255;Kaiser, Johann Wilhelm (II)
https://data.rkd.nl/artists/432608;Ryskamp, Charles
https://data.rkd.nl/artists/43271;Kalckreuth, Leopold von
https://data.rkd.nl/artists/432813;Albermann, Wilhelm
https://data.rkd.nl/artists/432967;Golubkina, Anna Semenovna
https://data.rkd.nl/artists/433029;Amrey
https://data.rkd.nl/artists/433056;Lawroff, Georgij
https://data.rkd.nl/artists/433137;Baudouin, Simon René
https://data.rkd.nl/artists/433150;Le Grand, Th.
https://data.rkd.nl/artists/43318;Kalnin, Edvard Fridrikovich
https://data.rkd.nl/artists/43322;Kalshoven-Biermans, Else
https://data.rkd.nl/artists/433233;Khodossievitch, Nadia
https://data.rkd.nl/artists/433319;Winkelman, Joe
https://data.rkd.nl/artists/433347;Master of the Playing Cards
https://data.rkd.nl/artists/433347;Meester van de Speelkaarten
https://data.rkd.nl/artists/433376;Nijstad, Abraham
https://data.rkd.nl/artists/433464;Turner, Jane
https://data.rkd.nl/artists/433523;Deskovic, Branislav
https://data.rkd.nl/artists/433581;Ganesco, Constantin
https://data.rkd.nl/artists/433668;Butzke, Bernhard
https://data.rkd.nl/artists/43370;Kamp, Johan Bernard
https://data.rkd.nl/artists/433701;Manskirch, Jakob
https://data.rkd.nl/artists/433728;Krsinic, Frano
https://data.rkd.nl/artists/433736;Ligeti, Miklos
https://data.rkd.nl/artists/433814;Coubillier, Frédéric
https://data.rkd.nl/artists/433875;Dornberg, Friedel
https://data.rkd.nl/artists/433883;Dubois, Hermann
https://data.rkd.nl/artists/433989;Fassnacht, Josef
https://data.rkd.nl/artists/434071;Henskes, Willem
https://data.rkd.nl/artists/434139;Demidov, Anatoly Nikolaievich
https://data.rkd.nl/artists/434270;Choiseul-Praslin, César
https://data.rkd.nl/artists/434303;Quellinus, Artus (III)
https://data.rkd.nl/artists/43433;Kandinsky, Vasili Vasileevich
https://data.rkd.nl/artists/434354;Potocki, Stanislaw Kostka
https://data.rkd.nl/artists/434532;Maroti, Geza
https://data.rkd.nl/artists/434543;Delahante, Alexis
https://data.rkd.nl/artists/434551;Schoevaerts, Pierre
https://data.rkd.nl/artists/43459;Kapeller, Joseph Anton
https://data.rkd.nl/artists/434687;Fesch, Joseph
https://data.rkd.nl/artists/43470;Kappers, Anton
https://data.rkd.nl/artists/434746;Solms-Braunfels, Amalia of
https://data.rkd.nl/artists/434746;Solms-Braunfels, Amalia van
https://data.rkd.nl/artists/434824;Hope, John Williams
https://data.rkd.nl/artists/434869;Legel Graff, C.
https://data.rkd.nl/artists/434955;Veye, François Samuel de
https://data.rkd.nl/artists/435129;Coëme, Ri
https://data.rkd.nl/artists/435131;Nolens, Lucien
https://data.rkd.nl/artists/435161;Verda, Josef
https://data.rkd.nl/artists/4353;Barbiers, Pieter (IV)
https://data.rkd.nl/artists/43532;Karseboom, Lodewijk
https://data.rkd.nl/artists/43534;Karsen, Kasparus
https://data.rkd.nl/artists/435404;Ji Yong-Ho
https://data.rkd.nl/artists/43542;Karsten, Elisabet Charlotta
https://data.rkd.nl/artists/435490;Jensen, Emil
https://data.rkd.nl/artists/435603;Kautsch, Heinrich
https://data.rkd.nl/artists/43562;Kassak, Lajos
https://data.rkd.nl/artists/435638;Valentijn, François
https://data.rkd.nl/artists/435645;Cruycen, L. van den
https://data.rkd.nl/artists/435670;Willem Frederik van Nassau-Dietz
https://data.rkd.nl/artists/43569;Kastelein, Ienke
https://data.rkd.nl/artists/435700;Senegat, Alexander
https://data.rkd.nl/artists/43585;Kat, Otto B. de
https://data.rkd.nl/artists/435899;Sykora, Thomas
https://data.rkd.nl/artists/435910;Groot, Hugo de
https://data.rkd.nl/artists/436225;Scriverius, Petrus
https://data.rkd.nl/artists/43623;Katzheimer, Wolfgang
https://data.rkd.nl/artists/436273;Goes, Damiaan de
https://data.rkd.nl/artists/436283;Everdingen, Cornelis van
https://data.rkd.nl/artists/436290;Orley, Hieronymus van (II)
https://data.rkd.nl/artists/436379;Baast, Caspar von
https://data.rkd.nl/artists/436390;Heemskerck, Jan Gerritsz. van
https://data.rkd.nl/artists/436725;Roos, Cornelis
https://data.rkd.nl/artists/436745;Dirksz., Adam
https://data.rkd.nl/artists/436800;Hoogstraate, Will
https://data.rkd.nl/artists/436850;Rogiersz. uten Broec., Antonis
https://data.rkd.nl/artists/436923;Eyghen, Gielis van
https://data.rkd.nl/artists/436943;Malbeste, Georges
https://data.rkd.nl/artists/436959;War, Jacob Dirksz. de
https://data.rkd.nl/artists/437008;Waldeck-Pyrmont, Emma van
https://data.rkd.nl/artists/437027;Aalderink, Jaques
https://data.rkd.nl/artists/437299;Noordhoek Hegt, Rutger
https://data.rkd.nl/artists/437333;Blankers, Ary
https://data.rkd.nl/artists/437343;Giezen, André
https://data.rkd.nl/artists/43735;Keijzer, Ad de (1923)
https://data.rkd.nl/artists/437593;Champ, Nicolaes du
https://data.rkd.nl/artists/437637;Kumm, Wilhelm
https://data.rkd.nl/artists/437665;Gilio, Giovanni Andrea
https://data.rkd.nl/artists/43767;Kelder, Toon
https://data.rkd.nl/artists/43775;Kelfkens, Kees
https://data.rkd.nl/artists/437756;Nalop, Herman
https://data.rkd.nl/artists/43780;Kellen, David van der (III)
https://data.rkd.nl/artists/437851;Talbot, Aletheia (Countess of Arundel)
https://data.rkd.nl/artists/437896;Bodeghem, Lodewijk van
https://data.rkd.nl/artists/437919;Godijn van Dormael
https://data.rkd.nl/artists/437938;Wlodarski, Marek
https://data.rkd.nl/artists/438001;Morato, Fulvio Pellegrino
https://data.rkd.nl/artists/438192;Moens, François
https://data.rkd.nl/artists/438198;Stefan
https://data.rkd.nl/artists/438286;Orville, Jan François d'
https://data.rkd.nl/artists/438306;Wttenbogaert, Cornelis
https://data.rkd.nl/artists/438420;Kiers, David
https://data.rkd.nl/artists/43848;Kemink, Aart
https://data.rkd.nl/artists/438542;Speekaert, Léopold
https://data.rkd.nl/artists/438619;Aerntsz. de Hel, Jan
https://data.rkd.nl/artists/438622;Schouten, Antonie
https://data.rkd.nl/artists/438630;Sande, Johan Michielsz. van de
https://data.rkd.nl/artists/438702;Sperwer, Peter
https://data.rkd.nl/artists/438871;Valsecchi, Gigi
https://data.rkd.nl/artists/438906;Adams, Sylvia
https://data.rkd.nl/artists/43892;Kempen, Wink van
https://data.rkd.nl/artists/438932;Ugarow, Boris Sergejewitsch
https://data.rkd.nl/artists/438974;Aarts, Marina
https://data.rkd.nl/artists/438978;Masini, Antonio
https://data.rkd.nl/artists/43898;Kemper, Charles J.
https://data.rkd.nl/artists/439002;Lehnert, Adolf
https://data.rkd.nl/artists/439007;Medici, Maria de'  (Queen of France)
https://data.rkd.nl/artists/439007;Medici, Maria de' (koningin van Frankrijk)
https://data.rkd.nl/artists/439018;Baard, Cornelis
https://data.rkd.nl/artists/439021;Clerck, Jan de (15de-16de eeuw)
https://data.rkd.nl/artists/439021;Clerck, Jan de (15th-16th century)
https://data.rkd.nl/artists/43904;Kemper, Margriet
https://data.rkd.nl/artists/439050;Hoeven, Ernst van der
https://data.rkd.nl/artists/43914;Kemps, Niek
https://data.rkd.nl/artists/43917;Kenckel, Kaspar
https://data.rkd.nl/artists/439262;Mytens, Jan (art collector)
https://data.rkd.nl/artists/43932;Kennedy, Jan
https://data.rkd.nl/artists/43935;Kennedy, Reinier Willem
https://data.rkd.nl/artists/439407;Geirnaert, Henri
https://data.rkd.nl/artists/439574;Pelletier, Jules
https://data.rkd.nl/artists/439592;Cornelius, Dupont F.
https://data.rkd.nl/artists/43968;Keppel Hesselink, Herman Gijsbert
https://data.rkd.nl/artists/43979;Kerckhoven, Jaques van de
https://data.rkd.nl/artists/43980;Kerckhove, Joseph van den
https://data.rkd.nl/artists/43981;Van Kerckhoven, Anne-Mie
https://data.rkd.nl/artists/439810;Charles X
https://data.rkd.nl/artists/439875;Beguin, Theodore
https://data.rkd.nl/artists/439938;Campana, Giampietro
https://data.rkd.nl/artists/440068;Morell, Gerhard
https://data.rkd.nl/artists/440106;Ruffo, Antonio
https://data.rkd.nl/artists/440174;Cannegieter, Dorothee
https://data.rkd.nl/artists/440305;Braam, Fred A. van
https://data.rkd.nl/artists/440332;Sweerts, Hieronymus (1629-1696)
https://data.rkd.nl/artists/44050;Kerseboom, Frédéric
https://data.rkd.nl/artists/440519;Maes, Johannes Fredericus
https://data.rkd.nl/artists/44058;Kerssies, Gerrit
https://data.rkd.nl/artists/440581;Poisson de Vandières, Abel-François (marquis de Marigny)
https://data.rkd.nl/artists/440586;Ermolaeva, Vera
https://data.rkd.nl/artists/44070;Kersten, Wim
https://data.rkd.nl/artists/44078;Kersting, Jef
https://data.rkd.nl/artists/440850;Barry, Jeanne du (comtesse)
https://data.rkd.nl/artists/44096;Kessel, Peter van
https://data.rkd.nl/artists/44099;Kessel, Wil van
https://data.rkd.nl/artists/440991;Anderson, Maxwell
https://data.rkd.nl/artists/441035;Garniers, Jacquemijntje
https://data.rkd.nl/artists/441181;Arens, Fritz
https://data.rkd.nl/artists/441189;Arensberg, Louise
https://data.rkd.nl/artists/44120;Kessler, Stephan
https://data.rkd.nl/artists/44126;Kesteren, Hendrik van
https://data.rkd.nl/artists/441278;Francis I of France
https://data.rkd.nl/artists/441278;François Ier de France
https://data.rkd.nl/artists/441438;Böhm, Hans (1911-1989)
https://data.rkd.nl/artists/44146;Ketting, Ditty
https://data.rkd.nl/artists/441697;Arnoldi, Angelika
https://data.rkd.nl/artists/441808;Bogaerde van Terbrugge, Albéric van den
https://data.rkd.nl/artists/44198;Key, Gonda
https://data.rkd.nl/artists/44209;Keyl, Henk
https://data.rkd.nl/artists/44216;Keyser, Daniël de
https://data.rkd.nl/artists/442279;Göbl, Andreas Benedikt
https://data.rkd.nl/artists/442317;Häfeli, Werner
https://data.rkd.nl/artists/44233;Keijzer, Kees
https://data.rkd.nl/artists/442536;Österlund, Erik
https://data.rkd.nl/artists/442648;Shigemasa (1739)
https://data.rkd.nl/artists/442699;Tsinajinnie, Andy
https://data.rkd.nl/artists/442996;Vigh, Tamás
https://data.rkd.nl/artists/443040;Boisserée, Melchior
https://data.rkd.nl/artists/44320;Kijno, Ladislas
https://data.rkd.nl/artists/443248;Asenbaum, Inge
https://data.rkd.nl/artists/4434;Barendse, Cor
https://data.rkd.nl/artists/443434;Winter, Heinrich E.
https://data.rkd.nl/artists/443485;Convert, Henri Louis
https://data.rkd.nl/artists/443514;Ostrorog, Stanislaw Julian Ignacy
https://data.rkd.nl/artists/443544;Garneray, Pauline
https://data.rkd.nl/artists/443580;Cocco, Giampaolo di
https://data.rkd.nl/artists/443711;Mhe, Herbert
https://data.rkd.nl/artists/444019;Godtlingh, Jeremias
https://data.rkd.nl/artists/444044;Cadorin, Matteo
https://data.rkd.nl/artists/444054;Bachrach, Fred
https://data.rkd.nl/artists/444111;Heeckeren van Wassenaer, Jacob Dirk Carel van
https://data.rkd.nl/artists/444254;Munnicks van Cleeff, Gerard
https://data.rkd.nl/artists/444264;Heus, Willem Hendrikus de
https://data.rkd.nl/artists/44430;Kinnaird, Henry John
https://data.rkd.nl/artists/44431;Kinnear, James Balfour
https://data.rkd.nl/artists/444471;Savoia, Vittorio Amedeo di (I)
https://data.rkd.nl/artists/444484;Baldin, Viktor
https://data.rkd.nl/artists/444505;Minutoli, Alexander von
https://data.rkd.nl/artists/44459;Kirberg, Otto
https://data.rkd.nl/artists/444737;Savoia, Emanuele Filiberto di (1588)
https://data.rkd.nl/artists/444767;Savoia, Maria Cristina di (1606-1663)
https://data.rkd.nl/artists/44487;Kirkall, Elisha
https://data.rkd.nl/artists/444976;Wittkower, Rudolf
https://data.rkd.nl/artists/44498;Kirnarsky, Mark Abramovich
https://data.rkd.nl/artists/44525;Kissels, Pierre
https://data.rkd.nl/artists/445264;Stevens, Jean Daniel
https://data.rkd.nl/artists/445388;Piccini, Giacomo
https://data.rkd.nl/artists/445394;Doria, Giovanni Carlo
https://data.rkd.nl/artists/44543;Kittel-Haböck, Suzanne
https://data.rkd.nl/artists/445455;Neubauer-Woerner, Marlene
https://data.rkd.nl/artists/4455;Bargas, Franciscus de
https://data.rkd.nl/artists/4456;Bargeman, Thea
https://data.rkd.nl/artists/445873;Bellange, Henri
https://data.rkd.nl/artists/44594;Klasema, Hans
https://data.rkd.nl/artists/44597;Klass, Friedrich Christian
https://data.rkd.nl/artists/446015;Pahl, Raymond E.
https://data.rkd.nl/artists/44604;Klauber, Joseph Sebastian
https://data.rkd.nl/artists/446053;Nida-Rümelin, Wilhelm
https://data.rkd.nl/artists/44618;Kleczynski, Bohdan
https://data.rkd.nl/artists/44649;Kleijn, Hilda
https://data.rkd.nl/artists/44660;Kleima-Roorda, Minke A.
https://data.rkd.nl/artists/4469;Baris, Rosiet
https://data.rkd.nl/artists/447;Adeline, Louis Jules
https://data.rkd.nl/artists/4470;Barisien, Friedrich Hartmann
https://data.rkd.nl/artists/44705;Klein Schiphorst, Willem
https://data.rkd.nl/artists/44706;Klein von Diepold, Leo
https://data.rkd.nl/artists/447145;Bizemont-Prunelé, André-Gaspard-Parfait de
https://data.rkd.nl/artists/44718;Kleingeld, Bas
https://data.rkd.nl/artists/44732;Kleipool, Chiel
https://data.rkd.nl/artists/447410;Monogrammist IS (Dordrecht 18de eeuw)
https://data.rkd.nl/artists/447410;Monogrammist IS (Dordrecht 18th century)
https://data.rkd.nl/artists/447615;Haarsma, Rob
https://data.rkd.nl/artists/447745;Bélangé, Louis-François
https://data.rkd.nl/artists/447751;Desnoyers, Auguste-Gaspard-Louis
https://data.rkd.nl/artists/44777;Kley, Theo
https://data.rkd.nl/artists/44786;Kleyn, Laurens Lodewijk
https://data.rkd.nl/artists/4480;Barker, Cicely Mary
https://data.rkd.nl/artists/448096;Beniest, Carolus
https://data.rkd.nl/artists/448137;Besijn, Jacobus Wilhelmus
https://data.rkd.nl/artists/448150;McQuarrie, Ralph
https://data.rkd.nl/artists/44846;Klinkhamer, Han
https://data.rkd.nl/artists/448468;Augustus Frederick of Sussex
https://data.rkd.nl/artists/44849;Klinkhamer, Joop
https://data.rkd.nl/artists/448491;Bakhrushin, Aleksei Petrovich
https://data.rkd.nl/artists/448583;Benedictus XIV (paus)
https://data.rkd.nl/artists/44861;Ehrenstrahl, Anna Maria
https://data.rkd.nl/artists/44862;Ehrenstrahl, David Klöcker
https://data.rkd.nl/artists/44864;Kloeber, August von
https://data.rkd.nl/artists/448730;Borletti, Aldo
https://data.rkd.nl/artists/448839;Bijvoet, Jan
https://data.rkd.nl/artists/448850;Calando, Émile
https://data.rkd.nl/artists/448891;Cathcart, George
https://data.rkd.nl/artists/44891;Klomp, Rudy
https://data.rkd.nl/artists/448913;Charles I of England
https://data.rkd.nl/artists/44898;Klooster, Inge van 't
https://data.rkd.nl/artists/449052;Czartoryski, Adam Casimir
https://data.rkd.nl/artists/449111;Delacroix, Henri
https://data.rkd.nl/artists/4492;Barker, Thomas
https://data.rkd.nl/artists/449266;Durand, Edme
https://data.rkd.nl/artists/449304;Elischer von Thurzóbánya, Julius
https://data.rkd.nl/artists/44937;Klugt, Geer van der
https://data.rkd.nl/artists/44942;Kluitman, Nel
https://data.rkd.nl/artists/449430;Francis, John Deffett
https://data.rkd.nl/artists/449445;Franks, Wollaston
https://data.rkd.nl/artists/449451;Fraser, William Augustus
https://data.rkd.nl/artists/449587;Goldschmidt, Rudolf Philip
https://data.rkd.nl/artists/44961;Kluytmans, Hetty
https://data.rkd.nl/artists/449724;Hausmann, Bernhard
https://data.rkd.nl/artists/449820;Holloway, Marseille
https://data.rkd.nl/artists/449903;Johann Georg of Saxony
https://data.rkd.nl/artists/449903;Johann Georg von Sachsen (Prinz)
https://data.rkd.nl/artists/450017;Krafft, Hugues
https://data.rkd.nl/artists/450108;Le Rey, Léon
https://data.rkd.nl/artists/45019;Kneller, Gottfried
https://data.rkd.nl/artists/450199;Liphart, Karl Eduard von
https://data.rkd.nl/artists/45025;Knibbe, Mei-Ling
https://data.rkd.nl/artists/4503;Barlach, Ernst
https://data.rkd.nl/artists/450310;Marino, Giovanni Battista
https://data.rkd.nl/artists/450329;Martin, Johan Fredrik
https://data.rkd.nl/artists/450332;Martyne, Charles
https://data.rkd.nl/artists/450453;Morley, William
https://data.rkd.nl/artists/45047;Knight, John William Buxton
https://data.rkd.nl/artists/45049;Knight, Aston
https://data.rkd.nl/artists/450615;Péquénot, Auguste
https://data.rkd.nl/artists/45071;Knip, Augustus
https://data.rkd.nl/artists/45075;Knip, Josephus Augustus
https://data.rkd.nl/artists/45076;Knip, Mattheus Derk
https://data.rkd.nl/artists/450767;Retberg, Rolf Leopold von
https://data.rkd.nl/artists/450811;Rochebrune, Octave-Guillaume de
https://data.rkd.nl/artists/450816;Rodrigues, Eugène
https://data.rkd.nl/artists/450821;Rogozhin, Nikolay Pavlovich
https://data.rkd.nl/artists/450967;Schönberg-Rothschönberg, Xaver Maria Cäsar von
https://data.rkd.nl/artists/450984;Schuck, Léon
https://data.rkd.nl/artists/451042;Talbot, Charles
https://data.rkd.nl/artists/451053;Sinner, Hanna von
https://data.rkd.nl/artists/451138;Suchtelen, Jan Pieter van
https://data.rkd.nl/artists/451142;Susini, Eugène
https://data.rkd.nl/artists/451198;Tolstyakov, Maksim
https://data.rkd.nl/artists/45120;Knopp, Imre
https://data.rkd.nl/artists/451222;T'sas, N.J.
https://data.rkd.nl/artists/45123;Knopperts, Harry
https://data.rkd.nl/artists/451298;Visme de Wegmann, Marguerite-Alice De
https://data.rkd.nl/artists/451394;Wickert, Charles
https://data.rkd.nl/artists/451512;Abels, Ruben
https://data.rkd.nl/artists/451521;Rheeden, Saskia van
https://data.rkd.nl/artists/451637;Wyere, Jacques van de
https://data.rkd.nl/artists/45166;Knupker, Ab
https://data.rkd.nl/artists/451872;Pitscheider, Albin
https://data.rkd.nl/artists/45211;Koch, Hermann (1856-1939)
https://data.rkd.nl/artists/452179;Vandermaelen, Johan
https://data.rkd.nl/artists/45220;Koch, Pyke
https://data.rkd.nl/artists/45221;Koch von Langentreu, Friederike
https://data.rkd.nl/artists/452223;Jansz., Johannes
https://data.rkd.nl/artists/452419;Landgraff, Jean Corneille
https://data.rkd.nl/artists/452532;Kuijper, Johannes R.C.H. de
https://data.rkd.nl/artists/452593;Tolozan, Claude
https://data.rkd.nl/artists/452631;Schilte, Kroko
https://data.rkd.nl/artists/452664;Vandike, Georges
https://data.rkd.nl/artists/452811;Deijer, IJsbrant Reijersz.
https://data.rkd.nl/artists/452859;Béthune, François Gaston de (marquis de Chabris)
https://data.rkd.nl/artists/45291;Koekenbier, Katja
https://data.rkd.nl/artists/45296;Koekkoek, Gerard
https://data.rkd.nl/artists/452996;Obbergen, Antonius van
https://data.rkd.nl/artists/453004;Harenc de Presle, François-Michel
https://data.rkd.nl/artists/453085;Wladislaus IV (kind of Poland and grand duke of Lithuania)
https://data.rkd.nl/artists/45334;Koene, Harry
https://data.rkd.nl/artists/45353;Koenig Rock
https://data.rkd.nl/artists/45358;Koenraads, Guus
https://data.rkd.nl/artists/45387;Koets, Hermanus
https://data.rkd.nl/artists/45398;Kogan, Moisej
https://data.rkd.nl/artists/454247;Tilborg, Marianne van
https://data.rkd.nl/artists/45436;Kok, Hanneke
https://data.rkd.nl/artists/454394;Caraman, Victor-Louis-Charles de Riquet de
https://data.rkd.nl/artists/454404;Gaillard de Gagny, Emmanuel-Jacques
https://data.rkd.nl/artists/454600;Claesz., Jelle
https://data.rkd.nl/artists/454646;Dyck, Hendrick van
https://data.rkd.nl/artists/45465;Kokkelkoren, Joke
https://data.rkd.nl/artists/45490;Koldeweij, Bernard J.
https://data.rkd.nl/artists/454957;Someren, Peeter van
https://data.rkd.nl/artists/45496;Kolenbrander, Lydia
https://data.rkd.nl/artists/455025;Roland Holst, Henriette
https://data.rkd.nl/artists/455096;Acar, Charles Louis
https://data.rkd.nl/artists/455117;Vissenaken, Hieronymus van
https://data.rkd.nl/artists/45512;Kollaard, Johan (1918-2000)
https://data.rkd.nl/artists/455125;Duinslaghe, Frans van
https://data.rkd.nl/artists/455171;Bartelmess, Nikolaus
https://data.rkd.nl/artists/455310;Sarti, Gaetano
https://data.rkd.nl/artists/455317;Mikhailovich, Alexander
https://data.rkd.nl/artists/455375;Véri-Raionard, Louis-Gabriel de (marquis)
https://data.rkd.nl/artists/455377;Li Keran
https://data.rkd.nl/artists/455397;Saint-Victor, Louis Robert de
https://data.rkd.nl/artists/45541;Kolsté, Marijn te
https://data.rkd.nl/artists/45583;Konijnenburg, Wil van
https://data.rkd.nl/artists/45594;Koning, Arnold (1860-1945)
https://data.rkd.nl/artists/45595;Koning, Arnold de (1910-1943)
https://data.rkd.nl/artists/456;Lesman-Adema, Jeanne
https://data.rkd.nl/artists/45609;Koning, Han
https://data.rkd.nl/artists/45634;Koning, Sara
https://data.rkd.nl/artists/456405;Falcó, Nicolás (de jongere)
https://data.rkd.nl/artists/456415;Falcó, Nicolás III
https://data.rkd.nl/artists/456421;Claesz., Cornelis
https://data.rkd.nl/artists/456507;Bosma, Jaap
https://data.rkd.nl/artists/45653;Koningsbruggen, Rob van
https://data.rkd.nl/artists/456542;Broek, Lambert van den
https://data.rkd.nl/artists/45666;Konchalovski, Piotr Piotrovich
https://data.rkd.nl/artists/456752;Heemst, Jan van
https://data.rkd.nl/artists/456783;Oxenstierna, Axel (graaf)
https://data.rkd.nl/artists/456800;Büttinghausen, Jozef
https://data.rkd.nl/artists/456890;Frederic III (King of Denmark and Norway)
https://data.rkd.nl/artists/456890;Frederick III (king of Denmark and Norway)
https://data.rkd.nl/artists/45698;Kooijman, Cathy
https://data.rkd.nl/artists/456993;Dewald, R.C.A.
https://data.rkd.nl/artists/457004;Donker, M.J.
https://data.rkd.nl/artists/457042;Van Elewijck, Jean François
https://data.rkd.nl/artists/457177;Goedesbergh, Gerrit van
https://data.rkd.nl/artists/45724;Kool, Sipke
https://data.rkd.nl/artists/457256;Laborde-Méréville, François-Louis-Joseph de
https://data.rkd.nl/artists/45749;Kooman, Rob
https://data.rkd.nl/artists/457514;Heide, Ton van der
https://data.rkd.nl/artists/457526;Henst, A. van der
https://data.rkd.nl/artists/45758;Koomen, Niko
https://data.rkd.nl/artists/45761;Koons, Jeff
https://data.rkd.nl/artists/457693;Jansen, Michael (fotograaf)
https://data.rkd.nl/artists/457721;Jong, Jehannes Doedes de
https://data.rkd.nl/artists/457847;Kleintjes, Albert
https://data.rkd.nl/artists/457979;Arenberg, Louis-Engelbert d' (duc)
https://data.rkd.nl/artists/45802;Koornstra, Metten
https://data.rkd.nl/artists/458082;Peeters d'Aertselaar de Cleydael, Jan Egidius
https://data.rkd.nl/artists/458202;Warneck, Georges Édouard
https://data.rkd.nl/artists/458213;Wauters, Alphonse
https://data.rkd.nl/artists/458288;Nienhuis, F.
https://data.rkd.nl/artists/458302;Noordijk, Dolf
https://data.rkd.nl/artists/458345;Oest, W.N. van
https://data.rkd.nl/artists/458384;Overbeeke, A. van (IJzendijke)
https://data.rkd.nl/artists/458393;Pander, D.
https://data.rkd.nl/artists/45844;Kop, David van de
https://data.rkd.nl/artists/458492;Hecke, Jan van den (-1634)
https://data.rkd.nl/artists/458545;Pannemaker, Erasmus de (I)
https://data.rkd.nl/artists/45855;Kopf, Maxim
https://data.rkd.nl/artists/45856;Kopinsky, Jacques
https://data.rkd.nl/artists/458568;Wilm, Jan
https://data.rkd.nl/artists/458795;Silten, Ludwig
https://data.rkd.nl/artists/4588;Barosso, Girolamo d'Andrea
https://data.rkd.nl/artists/4589;Baroud, Maruen
https://data.rkd.nl/artists/45902;Korendijk, Cobi Thio
https://data.rkd.nl/artists/459078;Potocki, Józef (graaf)
https://data.rkd.nl/artists/45910;Korff, Jan Jur
https://data.rkd.nl/artists/45911;Korfker, Karel C.
https://data.rkd.nl/artists/459140;Czernin von Chudenitz, Humprecht Johann (Count)
https://data.rkd.nl/artists/45918;Kormis, Fred J.
https://data.rkd.nl/artists/459210;Weeren, Piet van
https://data.rkd.nl/artists/459300;Raczyński, Atanazy
https://data.rkd.nl/artists/459496;Paulsen, Peter Friedrich
https://data.rkd.nl/artists/459569;Degeuser, A.
https://data.rkd.nl/artists/459601;Marselis, Christoph
https://data.rkd.nl/artists/45970;Korte, René de
https://data.rkd.nl/artists/459710;Slingenberg, Bodo
https://data.rkd.nl/artists/459713;Moucheron, Cosmo de
https://data.rkd.nl/artists/459719;Claaszen, Cornelis
https://data.rkd.nl/artists/459723;Nost, John (III)
https://data.rkd.nl/artists/459752;Radziwiłł, Zygmunt
https://data.rkd.nl/artists/459756;Czartoryski, Konstanty Adam
https://data.rkd.nl/artists/45990;Korteweg, Neeltje
https://data.rkd.nl/artists/460018;Staubmann, Maria
https://data.rkd.nl/artists/460074;Wedekind, Johann Heinrich
https://data.rkd.nl/artists/460313;Fraula, Thomas De (graaf)
https://data.rkd.nl/artists/460320;Breytspraak Sr., Carel
https://data.rkd.nl/artists/460347;Nicholas I (tsar of Russia)
https://data.rkd.nl/artists/460347;Nicolaas I (tsaar van Rusland)
https://data.rkd.nl/artists/460388;Gołuchowski, Seweryn
https://data.rkd.nl/artists/4604;Barralet, John James
https://data.rkd.nl/artists/460435;Yusupov, Felix Felixovich
https://data.rkd.nl/artists/460476;Winter, Annewies van
https://data.rkd.nl/artists/460484;Rothschild, Lionel de (1808-1879)
https://data.rkd.nl/artists/460528;Eugen von Savoyen, Prinz
https://data.rkd.nl/artists/460528;Eugene of Savoy, Prince
https://data.rkd.nl/artists/460573;Laars, Michiel
https://data.rkd.nl/artists/460595;Duarte, Caspar
https://data.rkd.nl/artists/460644;Pott, Peter Emanuel
https://data.rkd.nl/artists/460649;Röwer, Josef
https://data.rkd.nl/artists/460669;Winius, Andrej Denisovitsj
https://data.rkd.nl/artists/460672;Winius, Andrej Andrejevitsj
https://data.rkd.nl/artists/460743;Gulik, Robert van
https://data.rkd.nl/artists/460749;Thern, Ida
https://data.rkd.nl/artists/460772;Stroganov, Sergei Alexandrovich
https://data.rkd.nl/artists/460807;Kral, Sebastiaan
https://data.rkd.nl/artists/460810;Piniński, Leon
https://data.rkd.nl/artists/460820;Geerts, Ton
https://data.rkd.nl/artists/460866;Stroynowski, Hieronim
https://data.rkd.nl/artists/46096;Kothgasser, Anton
https://data.rkd.nl/artists/46097;Kothuis, Jan
https://data.rkd.nl/artists/461000;Sheremetev, Nikolai Petrovich (graaf)
https://data.rkd.nl/artists/461065;Tatishchev, Dmitry Pavlovich
https://data.rkd.nl/artists/46108;Koudelka, Pauline Freiin von
https://data.rkd.nl/artists/461127;Veris, Jaroslav
https://data.rkd.nl/artists/461184;Aalst, Adriaan van
https://data.rkd.nl/artists/461189;Uylenburgh, Gerard (-1601)
https://data.rkd.nl/artists/461324;Meester, Antony de
https://data.rkd.nl/artists/461347;Kali
https://data.rkd.nl/artists/46136;Kouwer Boomkens, Willem
https://data.rkd.nl/artists/461431;Wolff, Károly
https://data.rkd.nl/artists/46144;Kovalevsky, Pavel Osipovich
https://data.rkd.nl/artists/461509;Mühlmeister, Karl
https://data.rkd.nl/artists/461553;Ženíšek, Bedřich
https://data.rkd.nl/artists/46164;Kraaijeveld, Ad
https://data.rkd.nl/artists/461682;Hollander, Galila
https://data.rkd.nl/artists/46173;Kraan, Axel van der
https://data.rkd.nl/artists/46176;Kraan, Willem Arie J.
https://data.rkd.nl/artists/461760;Boneski, Jacobus Johannes Fredericus
